State,Statecode,Ward,Wardcode,Lga,Lgacode,Name,Type,X,Y,Population,Target.Household.Count,Recommended.Access.Categories,DecileByHH
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_91,HA,6.728453,10.925329,326,59,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Ruga Alhaji Maikudi,HA,6.725291,10.93612,210,39,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_119,HA,6.722314,10.945817,242,43,grid,10
Kaduna,KD,Tabanni,KD0111,Birnin Gwari,19001,SSA_10,SSA,6.987976,11.305655,269,13,grid - Intensification,10
Kaduna,KD,Dogondawa,KD0108,Birnin Gwari,19001,HA_301,HA,7.139517,10.995781,122,22,grid,10
Kaduna,KD,Gayam,KD0101,Birnin Gwari,19001,Labi 2,HA,7.044606,10.645744,889,36,grid - Intensification,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Kwiga Bubai,HA,6.605741,10.873064,441,77,grid,10
Kaduna,KD,Dogondawa,KD0108,Birnin Gwari,19001,Anguwan Kolo,SSA,7.133083,10.988977,111,20,grid,10
Kaduna,KD,Damari,KD0107,Birnin Gwari,19001,Unguwan Alhaji Dangagare,HA,7.124424,10.980906,381,67,grid,10
Kaduna,KD,Damari,KD0107,Birnin Gwari,19001,Hayin Barzo,BUA,7.123797,10.972506,1313,226,grid,10
Kaduna,KD,Damari,KD0107,Birnin Gwari,19001,HA_209,HA,7.04147,11.101359,184,35,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_85,HA,6.717811,10.918604,121,22,grid,10
Kaduna,KD,Tabanni,KD0111,Birnin Gwari,19001,HA_1,HA,6.860086,11.343945,32,9,grid,10
Kaduna,KD,Tabanni,KD0111,Birnin Gwari,19001,Unguwar Yero,HA,6.865674,11.335753,6,6,grid,10
Kaduna,KD,Tabanni,KD0111,Birnin Gwari,19001,HA_134,HA,6.861234,11.330936,23,8,grid,10
Kaduna,KD,Tabanni,KD0111,Birnin Gwari,19001,Mai Kyasuwa,BUA,6.858907,11.327617,1515,260,grid,10
Kaduna,KD,Kakangi,KD0102,Birnin Gwari,19001,Bulali,HA,6.254863,10.665422,70,15,grid,10
Kaduna,KD,Kakangi,KD0102,Birnin Gwari,19001,Unguwan Agero,SSA,6.260645,10.668177,158,30,grid,10
Kaduna,KD,Gayam,KD0101,Birnin Gwari,19001,HA_62,HA,6.629771,10.751071,49,12,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_1,HA,6.657748,10.820083,45,11,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Janruwa B Ung Alh Hamza,HA,6.76769,10.960226,185,35,grid,10
Kaduna,KD,Kakangi,KD0102,Birnin Gwari,19001,Dakwaro,BUA,6.170564,10.86001,735,128,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_186,HA,6.764263,10.972497,65,14,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_89,HA,6.758481,10.979625,127,23,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_105,HA,6.754716,10.985629,90,18,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_23,HA,6.747211,10.979382,59,13,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,Rugar Malam Lawan,HA,6.749263,10.971458,205,38,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_142,HA,6.739163,10.983896,69,15,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_156,HA,6.735696,10.990723,115,21,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_190,HA,6.738548,11.003979,73,15,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_192,HA,6.744062,11.004032,28,9,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_130,HA,6.746526,11.008161,105,20,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_271,HA,6.750182,11.01326,119,22,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_141,HA,6.746775,11.020042,107,20,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_135,HA,6.740847,11.01566,303,54,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_299,HA,6.754033,11.02564,78,16,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_139,HA,6.757708,11.019809,92,18,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_303,HA,6.766031,11.023114,420,73,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_350,HA,6.769618,11.039355,717,124,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_63,HA,6.7635,11.011438,229,41,grid,10
Kaduna,KD,Magajin Gari 3,KD0105,Birnin Gwari,19001,HA_45,HA,6.762385,11.000947,162,31,grid,10
